song_id,artist,lyric_text,label
21,tarralyn ramsey,"Oh peace of God
Reign on me
My spirit's calling
To be free
My heart is heavy
I'm weighted down
For I know that your
Presence will always be around

Repeat 3 times

Ooh mmmmmm

For the peace of god
Surpasses all understanding
For the peace of God
Supasses all understanding

Repeat 4 times",relaxed
22,tyrese,"[Verse 1]
Let me start by sayin' that you're the one
'Cause this is the first time I felt like this playa's done, oh
You're the only number that I dial (Fuck them other chicks)
You're the only sex I'm gettin' now (Ain't that a trip?)
But it don't matter ('Cause I'm winning)
And it don't matter (If they don't get it)
'Cause you're the only one

[Chorus]
I'm-a be good with just one girl
One girl
That's all I need
I'm-a be straight with just one crib and two whips
'Cause I'm grown now, so all I need
Is one ghetto girl make my babies with
One ghetto girl, I'm shakin' all of my chicks
That's why I'm down on one knee with one ring
Baby, all I need is one

[Verse 2]
Ain't nothing gonna stop me from lovin' you
And wifin' you
Spendin' all my life with you
Baby, I'm so committed
This one on one, I'm with it
It's so damn good
All the sex we want without no hat (Imagine that)
Got a real nigga that's gon' have your back (Imagine that)
That's just the way it is
And that's just how it's gon' go
And you gon' be that one [Chorus]
I'm-a be good with just one girl
One girl
That's all I need
I'm-a be straight with just one crib and two whips
'Cause I'm grown now, so all I need
Is one ghetto girl make my babies with
One ghetto girl, I'm shakin' all of my chicks
That's why I'm down on one knee with one ring
Baby, all I need is one

[Bridge]
Girl, I ain't gonna front about it
Gotta and tell the truth about it
I'm way gone, way gone
Ain't nothin' I won't give up just to make you that one
Baby, that one girl
One step
One girl
One love
One name
Said it's one knee
One ring
One church
And one preacher
One promise
Two little words, I do
[Chorus]
I'm-a be good with just one girl
One girl
That's all I need
I'm-a be straight with just one crib and two whips
'Cause I'm grown now, so all I need
Is one ghetto girl make my babies with
One ghetto girl, I'm shakin' all of my chicks
That's why I'm down on one knee with one ring
Baby, all I need is one (Just one)

[Outro]
One girl
One girl
Baby, all I need is one
One girl
One girl
Baby, all I need is one
One me, one ring, one church",relaxed
23,dr dog,"[Intro]
Above the clouds were cliffs
Above the clouds were cliffs
Above the clouds were cliffs
Love moves through me
And into the abyss

[Verse 1]
Where'd all the time go?
It's starting to fly
See how the hands go
Waving goodbye
And you know I get so forgetful
When I look in your eyes

[Verse 2]
Now she's walking backwards (She's walking backwards)
Through a parade
And I'm stuck in the shadow (Stuck in the shadow)
Blocking the shade
And there ain't no way to sweep up (Ooh)
The mess that we've made

[Chorus]
She gets dressed up like a pillow so she's always in bed
Flowers for the sick and dead
She's on the go, way too fast and way too slow
She'll turn to stone at hospitals and funeral homes
And when the fog rises
Somebody sighs who is not in disguise anymore [Verse 3]
There's nothing to keep you (Nothing to keep you)
From falling in love
It starts at the bottom (Starts at the bottom)
And comes from above
Like pieces of a puzzle
Like a hand in a glove

[Chorus]
She gets dressed up like a pillow so she's always in bed
Flowers for the sick and dead
She's on the go, way too fast and way too slow
She'll turn and stop at hospitals and funeral homes
And when the tide rises
Somebody sinks and is gone in the blink of an eye
(Woo, woo)

[Outro]
Somebody sinks and is gone in the blink of an eye",sad
24,tarralyn ramsey,"Been in love so many times before
Everyone I loved walked right out the door
But I never knew that I'd
Find someone like you

Take me by the hand
And help me to stand
I never knew that I'd find someone

Chorus:
Give me unconditional love (repeat 3 times)

Vamp:
Love me right
Hold me tight
Lord I love you
Lord I love you",happy
27,the rolling stones,"[Intro: Merry Clayton]
Ooh-ooh-ooh
Ooh-ooh-ooh
Ooh-ooh-ooh
Ooh-ooh-ooh

[Verse 1: Mick Jagger]
Ooh, a storm is threatening
My very life today
If I don't get some shelter
Ooh yeah, I'm gonna fade away

[Chorus: Mick Jagger & Merry Clayton]
War, children
It's just a shot away
It's just a shot away
War, children
It's just a shot away
It's just a shot away, yeah

[Verse 2: Mick Jagger, Mick Jagger & Merry Clayton]
Ooh, see the fire is sweepin'
Our very streets today
Burns like a red-coal carpet
Mad bull, lost your way [Chorus: Mick Jagger & Merry Clayton, Mick Jagger]
War, children, yeah
It's just a shot away
It's just a shot away
War, children, yeah
It's just a shot away
It's just a shot away

[Guitar Solo]

[Bridge: Merry Clayton & Mick Jagger]
Rape, murder, it's just a shot away
It's just a shot away
Rape, murder, yeah, it's just a shot away
It's just a shot away
Rape, murder (Whoo), it's just a shot away
It's just a shot away
Yeah

[Verse 3: Mick Jagger, Mick Jagger & Merry Clayton]
Mmm, a flood is threatening
My very life today
Gimme, gimme shelter
Or I'm gonna fade away

[Chorus: Mick Jagger & Merry Clayton]
War, children
It's just a shot away
It's just a shot away
It's just a shot away
It's just a shot away
It's just a shot away
[Outro: Mick Jagger, Mick Jagger & Merry Clayton]
I tell you, love, sister
It's just a kiss away
It's just a kiss away
It's just a kiss away
It's just a kiss away
It's just a kiss away
Kiss away, kiss away

[Instrumental Outro]
[Harmonica Solo]",angry
28,the rolling stones,"Well I never kept a dollar past sunset, It always burned a hole in my pants. Never made a school mama happy, Never blew a second chance, oh no.

Chorus I need a love to keep me happy, I need a love to keep me happy. Baby, baby keep me happy. Baby, baby keep me happy.

Always took candy from strangers, Didn't wanna get me no trade. Never want to be like papa, Working for the boss ev'ry night and day.

Chorus I need a love to keep me happy, I need a love, baby won't ya keep me happy. Baby, won't ya keep me happy. Baby, please keep me.

I need a love to keep me happy, I need a love to keep me happy. Baby, baby keep me happy. Baby, baby keep me happy.

Never got a flash out of cocktails, When I got some flesh off the bone. Never got a lift out of Lear jets, When I can fly way back home.

Chorus I need a love to keep me happy, I need a love to keep me happy. Baby, baby keep me happy. Baby, baby keep me happy.",happy
29,bobby bare,"I wanna go home, I wanna go home
Oh, how I wanna go home

Last night I went to sleep in Detroit City
And I dreamed about those cottonfields and home
I dreamed about my mother dear, old papa, sister and brother
I dreamed about that girl who's been waiting for so long
I wanna go home, I wanna go home, oh, how I wanna go home

Homefolks think I'm big in Detroit City
From the letters that I write they think I'm fine
But by day I make the cars, by night I make the bars
If only they could read between the lines

Cause you know I rode the freight train north to Detroit City
And after all these years I find I've just been wastin' my time
So I just think I'll take my foolish pride
And put it on a Southbound freight and ride
And go on back to the loved ones, the ones that I left waitin' so far behind

I wanna go home, I wanna go home
Oh, how I wanna go home...",relaxed
30,gene watson,"Got no reason now for goin' home
All my reason's now she is gone
Got no one there to talk to,
And even though I know I ought to
Got no reason now for goin' home.
Once I had ev'ry reason a man could want
For goin' home and makin' love, but now I don't
So I end up in here each night sittin' and a-thinkin'
Missin' her, hurtin' so and drinkin'.
Got no reason now for goin' home
All my reason's now she is gone
Got no one there to talk to,
And even though I know I ought to
Got no reason now for goin' home.
It's so hard now just knowin' there's another
That she's out with him knowin' that I love her
So I end up in here each night sittin' and a-thinkin'
Missin' her, hatin' him and drinkin'.
Got no reason now for goin' home
All my reason's now she is gone
Got no one there to talk to,
And even though I know I ought to
Got no reason now for goin' home",relaxed
32,playing for change,"Let's don't worry my brother
In this world we are all the same
We must find peace
We must find it together
Is not far away from your heart
You've got the good vibration

Let your heart follow the rhythm
When the voice give you emotion
You have fulfill peace

When the butterfly dances in the sky
When you want to sing what you like
You've got the good sensation
You've got the good sensation
You've got the good vibration

You've got the good vibration

Lets don't worry my brother
In this world we are all the same
We must find peace
We must find it together
Is not far away from your heart
You've got the good vibration
You've got the good vibration
You've got the good vibration",relaxed
33,the rolling stones,"[Chorus]
Melody (Melody), it was her second name
Melody (Melody), it was her second name
Melody (Melody), it was her second name
Melody (Melody), it was her second name

[Verse 1]
Came home one morning about quarter to three
I'm banging on my door because I just lost my key
Open up, baby, you got someone else inside
I'm going to come get you, dead or alive

[Chorus]
Melody (Melody), it was her second name
Melody (Melody), it was her second name
Melody (Melody), it was her second name
Melody (Melody), it was her second name

[Verse 2]
I took her out dancing but she drank away my cash
She said, ""I'm going to fix my face don't you worry I'll be back""
I'm looking for her high and low like a mustard for a ham
She was crashed out in the bathroom in the arms of my best friend

[Chorus]
Melody (Melody), it was her second name
Melody (Melody), it was her second name
Melody (Melody), it was her second name
Melody (Melody), it was her second name
Melody (Melody), it was her second name
Melody (Melody), it was her second name [Verse 3]
Then one day she left me, she took everything that moved
My car, she took my trailer home, she took my Sunday boots
My nose is on her trail, I'm going to catch her by surprise
Then I'm going to have the pleasure to roast that child alive

[Outro]
WhatI say? It was her second name
Melody (Melody), it was her second name
Melody (Melody), it was her second name
Melody (Melody), it was her second name
Melody (Melody), it was her second name
It was her second name
It was her second name
Melody was her second name
Melody was her second name
That sweet sweet sweet baby
Baby
Baby, baby
Baby
Melody
Melody (Melody), it was her second name
Melody (Melody), it was her second name
Melody",relaxed
34,stars,"What you want, you are
You always were
What you want, you are
You always were
When the plans fall
Changing hands
What are the chances
Of winning?

You, you hold my heart
You, you won't let up
After when I'm caught
Touch turns into fisticuffs
It's all in your head
Wonder if I'm fixed to cut

Fake statistics
In the collected whole
With all the hunger
That keeps you climbing walls
It's the one thing you can count on
We all end floating away
We all end floating away

You, you hold my heart
You, you won't let up
After when I'm caught
Touch turns into fisticuffs
It's all in your head
Wonder if I'm fixed to cut Is it your fall?
Is it your fall?
Is it your fall?
Is it your fall?
Is it your fall?
Is it your fall?
Is it your fall?
Is it your fall?

You
You're sinking, so they say
You
You're finished, so they say
You
You're buried, so they say
You
A killer killing fate",sad
